LIST.ID	AVTOR1	AVTOR2
8663	3953964	05087	17008
8664	3953964	05087	19322
8665	3953964	05087	32615
8666	3953964	13492	17004
8667	3953964	13492	17007
8668	3953964	13492	17008
8669	3953964	13492	19322
8670	3953964	13492	32615
8671	3953964	17004	17007
8672	3953964	17004	17008
8673	3953964	17004	19322
8674	3953964	17004	32615
8675	3953964	17007	17008
8676	3953964	17007	19322
8677	3953964	17007	32615
8678	3953964	17008	19322
8679	3953964	17008	32615
8680	3953964	19322	32615
8681	3964698	02887	06734
8682	3964698	02887	23422
8683	3964698	02887	24997
8684	3964698	06734	23422
8685	3964698	06734	24997
8686	3964698	23422	24997
8687	39751173	07799	28680
8688	3975508	01951	10742
8689	3975508	01951	19228
8690	3975508	01951	20181
8691	3975508	01951	21312
8692	3975508	10742	19228
8693	3975508	10742	20181
8694	3975508	10742	21312
8695	3975508	19228	20181
8696	3975508	19228	21312
8697	3975508	20181	21312
8698	3998548	02114	06857
8699	3998548	02114	15678
8700	3998548	02114	20383
8701	3998548	06857	15678
8702	3998548	06857	20383
8703	3998548	15678	20383
8704	4012409	12306	17762
8705	4012409	12306	17763
8706	4012409	12306	19640
8707	4012409	17762	17763
8708	4012409	17762	19640
8709	4012409	17763	19640
8710	4014676	01951	10742
8711	4014676	01951	19228
8712	4014676	01951	20181
8713	4014676	01951	21312
8714	4014676	10742	19228
8715	4014676	10742	20181
8716	4014676	10742	21312
8717	4014676	19228	20181
8718	4014676	19228	21312
8719	4014676	20181	21312
8720	4046867	06643	23391
8721	4052601	12306	15577
8722	4052601	12306	17762
8723	4052601	12306	17763
8724	4052601	15577	17762
8725	4052601	15577	17763
8726	4052601	17762	17763
8727	4055119	03765	06989
8728	4055119	03765	24821
8729	4055119	03765	29178
8730	4055119	03765	29616
8731	4055119	06989	24821
8732	4055119	06989	29178
8733	4055119	06989	29616
8734	4055119	24821	29178
8735	4055119	24821	29616
8736	4055119	29178	29616
8737	4070009	09085	11329
8738	4070009	09085	12180
8739	4070009	09085	13140
8740	4070009	11329	12180
8741	4070009	11329	13140
8742	4070009	12180	13140
8743	4089644	16240	16429
8744	4089644	16240	17004
8745	4089644	16240	32615
8746	4089644	16240	38052
8747	4089644	16429	17004
8748	4089644	16429	32615
8749	4089644	16429	38052
8750	4089644	17004	32615
8751	4089644	17004	38052
8752	4089644	32615	38052
8753	4096121	06404	10689
8754	4096121	06404	11759
8755	4096121	10689	11759
8756	4100890	01941	15106
8757	4102792	05098	09755
8758	4102792	05098	16361
8759	4102792	05098	19045
8760	4102792	09755	16361
8761	4102792	09755	19045
8762	4102792	16361	19045
8763	41059	02978	07799
8764	4111444	01951	10742
8765	4111444	01951	21312
8766	4111444	10742	21312
8767	4118438	03430	07446
8768	4119124	02114	04634
8769	4119124	02114	05916
8770	4119124	02114	18619
8771	4119124	02114	23402
8772	4119124	02114	24315
8773	4119124	04634	05916
8774	4119124	04634	18619
8775	4119124	04634	23402
8776	4119124	04634	24315
8777	4119124	05916	18619
8778	4119124	05916	23402
8779	4119124	05916	24315
8780	4119124	18619	23402
8781	4119124	18619	24315
8782	4119124	23402	24315
8783	4122219	05338	14065
8784	4122219	05338	22443
8785	4122219	05338	23437
8786	4122219	05338	33029
8787	4122219	14065	22443
8788	4122219	14065	23437
8789	4122219	14065	33029
8790	4122219	22443	23437
8791	4122219	22443	33029
8792	4122219	23437	33029
8793	4134956	19081	32615
8794	41382701	29486	36394
8795	4164782	05020	07862
8796	4164782	05020	28911
8797	4164782	05020	30511
8798	4164782	07862	28911
8799	4164782	07862	30511
8800	4164782	28911	30511
8801	4164785	06220	06393
8802	4164785	06220	11331
8803	4164785	06220	17160
8804	4164785	06220	22680
8805	4164785	06220	30722
8806	4164785	06393	11331
8807	4164785	06393	17160
8808	4164785	06393	22680
8809	4164785	06393	30722
8810	4164785	11331	17160
8811	4164785	11331	22680
8812	4164785	11331	30722
8813	4164785	17160	22680
8814	4164785	17160	30722
8815	4164785	22680	30722
8816	4171092	16422	20181
8817	4171092	16422	21312
8818	4171092	20181	21312
8819	4178202	02887	06734
8820	4178202	02887	24997
8821	4178202	06734	24997
8822	4182632	02887	23341
8823	4182632	02887	24997
8824	4182632	23341	24997
8825	4195720	00921	05096
8826	4195720	00921	19045
8827	4195720	00921	29434
8828	4195720	05096	19045
8829	4195720	05096	29434
8830	4195720	19045	29434
8831	4201242	09775	15106
8832	4201242	09775	15991
8833	4201242	15106	15991
8834	4205192	19045	30765
8835	4216433	10691	17837
8836	4216433	10691	21974
8837	4216433	10691	21975
8838	4216433	17837	21974
8839	4216433	17837	21975
8840	4216433	21974	21975
8841	4220520	09755	29728
8842	4223055	03765	06989
8843	4223055	03765	19119
8844	4223055	03765	35404
8845	4223055	06989	19119
8846	4223055	06989	35404
8847	4223055	19119	35404
8848	4224934	02085	03310
8849	4224934	02085	10689
8850	4224934	02085	28590
8851	4224934	03310	10689
8852	4224934	03310	28590
8853	4224934	10689	28590
8854	4249457	01302	06989
8855	4249457	01302	15627
8856	4249457	01302	35153
8857	4249457	06989	15627
8858	4249457	06989	35153
8859	4249457	15627	35153
8860	4251365	08312	10981
8861	4251365	08312	23436
8862	4251365	08312	30722
8863	4251365	08312	36535
8864	4251365	10981	23436
8865	4251365	10981	30722
8866	4251365	10981	36535
8867	4251365	23436	30722
8868	4251365	23436	36535
8869	4251365	30722	36535
8870	4259494	04648	05229
8871	4259494	04648	05265
8872	4259494	04648	06989
8873	4259494	04648	21242
8874	4259494	04648	23576
8875	4259494	04648	23611
8876	4259494	04648	29650
8877	4259494	05229	05265
8878	4259494	05229	06989
8879	4259494	05229	21242
8880	4259494	05229	23576
8881	4259494	05229	23611
8882	4259494	05229	29650
8883	4259494	05265	06989
8884	4259494	05265	21242
8885	4259494	05265	23576
8886	4259494	05265	23611
8887	4259494	05265	29650
8888	4259494	06989	21242
8889	4259494	06989	23576
8890	4259494	06989	23611
8891	4259494	06989	29650
8892	4259494	21242	23576
8893	4259494	21242	23611
8894	4259494	21242	29650
8895	4259494	23576	23611
8896	4259494	23576	29650
8897	4259494	23611	29650
8898	4279726	02262	14402
8899	4279726	02262	28239
8900	4279726	14402	28239
8901	4280236	12193	13301
8902	4280236	12193	24091
8903	4280236	12193	29917
8904	4280236	12193	31399
8905	4280236	12193	50312
8906	4280236	13301	24091
8907	4280236	13301	29917
8908	4280236	13301	31399
8909	4280236	13301	50312
8910	4280236	24091	29917
8911	4280236	24091	31399
8912	4280236	24091	50312
8913	4280236	29917	31399
8914	4280236	29917	50312
8915	4280236	31399	50312
8916	4286724	05949	11754
8917	4314452	13143	18185
8918	4314452	13143	23411
8919	4314452	18185	23411
8920	432228	07110	15839
8921	4335700	06857	15678
8922	4335700	06857	26255
8923	4335700	15678	26255
8924	4337000	09755	24769
8925	4337000	09755	29728
8926	4337000	24769	29728
8927	4343834	09775	15106
8928	4353819	00219	01698
8929	4353819	00219	04078
8930	4353819	01698	04078
8931	43736577	11337	20779
8932	4381012	09580	22479
8933	4382935	19886	20271
8934	4382935	19886	32029
8935	4382935	19886	32770
8936	4382935	20271	32029
8937	4382935	20271	32770
8938	4382935	32029	32770
8939	4393755	05210	05474
8940	4393755	05210	05571
8941	4393755	05474	05571
8942	4396623	06989	08280
8943	4396623	06989	12688
8944	4396623	06989	25523
8945	4396623	06989	27503
8946	4396623	06989	29598
8947	4396623	06989	34129
8948	4396623	08280	12688
8949	4396623	08280	25523
8950	4396623	08280	27503
8951	4396623	08280	29598
8952	4396623	08280	34129
8953	4396623	12688	25523
8954	4396623	12688	27503
8955	4396623	12688	29598
8956	4396623	12688	34129
8957	4396623	25523	27503
8958	4396623	25523	29598
8959	4396623	25523	34129
8960	4396623	27503	29598
8961	4396623	27503	34129
8962	4396623	29598	34129
8963	4399225	02085	10689
8964	4399225	02085	14011
8965	4399225	02085	16075
8966	4399225	02085	21581
8967	4399225	10689	14011
8968	4399225	10689	16075
8969	4399225	10689	21581
8970	4399225	14011	16075
8971	4399225	14011	21581
8972	4399225	16075	21581
8973	4400817	02739	14970
8974	4400817	02739	15295
8975	4400817	02739	29486
8976	4400817	02739	31563
8977	4400817	14970	15295
8978	4400817	14970	29486
8979	4400817	14970	31563
8980	4400817	15295	29486
8981	4400817	15295	31563
8982	4400817	29486	31563
8983	4404396	09793	11711
8984	4404396	09793	19258
8985	4404396	09793	28571
8986	4404396	09793	29917
8987	4404396	09793	50227
8988	4404396	11711	19258
8989	4404396	11711	28571
8990	4404396	11711	29917
8991	4404396	11711	50227
8992	4404396	19258	28571
8993	4404396	19258	29917
8994	4404396	19258	50227
8995	4404396	28571	29917
8996	4404396	28571	50227
8997	4404396	29917	50227
8998	4411732	02114	04634
8999	4411732	02114	05916
9000	4411732	02114	11291
9001	4411732	02114	23402
9002	4411732	04634	05916
9003	4411732	04634	11291
9004	4411732	04634	23402
9005	4411732	05916	11291
9006	4411732	05916	23402
9007	4411732	11291	23402
9008	4419528	14402	26330
9009	4419528	14402	32755
9010	4419528	26330	32755
9011	4420984	06986	09085
9012	4420984	06986	24300
9013	4420984	09085	24300
9014	4429594	09775	15106
9015	4429594	09775	15991
9016	4429594	15106	15991
9017	4442131	01851	02017
9018	4442131	01851	15694
9019	4442131	01851	23452
9020	4442131	02017	15694
9021	4442131	02017	23452
9022	4442131	15694	23452
9023	4448275	01074	01467
9024	4458010	09775	15106
9025	4458010	09775	15991
9026	4458010	15106	15991
9027	445971	03158	04067
9028	4464940	10720	22648
9029	4464940	10720	28430
9030	4464940	22648	28430
9031	4471827	01467	02017
9032	4482820	04310	08721
9033	4488299	14676	17837
9034	4488299	14676	19750
9035	4488299	17837	19750
9036	4489594	10395	18117
9037	4489594	10395	18593
9038	4489594	10395	30722
9039	4489594	18117	18593
9040	4489594	18117	30722
9041	4489594	18593	30722
9042	4496684	05087	13492
9043	4496684	05087	14755
9044	4496684	05087	17004
9045	4496684	05087	32615
9046	4496684	13492	14755
9047	4496684	13492	17004
9048	4496684	13492	32615
9049	4496684	14755	17004
9050	4496684	14755	32615
9051	4496684	17004	32615
9052	4516971	04634	05916
9053	4516971	04634	08612
9054	4516971	04634	30689
9055	4516971	04634	32151
9056	4516971	05916	08612
9057	4516971	05916	30689
9058	4516971	05916	32151
9059	4516971	08612	30689
9060	4516971	08612	32151
9061	4516971	30689	32151
9062	4517932	22648	52103
9063	4519801	01639	06989
9064	4519801	01639	09085
9065	4519801	06989	09085
9066	45271297	11337	20779
9067	45272321	11337	20779
9068	4527700	09580	22479
9069	4536595	01851	02017
9070	4536595	01851	14558
9071	4536595	01851	15694
9072	4536595	01851	23452
9073	4536595	02017	14558
9074	4536595	02017	15694
9075	4536595	02017	23452
9076	4536595	14558	15694
9077	4536595	14558	23452
9078	4536595	15694	23452
9079	4536916	02114	04634
9080	4536916	02114	15647
9081	4536916	02114	28540
9082	4536916	04634	15647
9083	4536916	04634	28540
9084	4536916	15647	28540
9085	4543567	04642	29452
9086	4547761	14970	29486
9087	4561690	07254	09634
9088	4585747	01074	01467
9089	4586324	02114	10268
9090	4586324	02114	15620
9091	4586324	02114	15655
9092	4586324	10268	15620
9093	4586324	10268	15655
9094	4586324	15620	15655
9095	45924865	11337	20779
9096	4604590	05020	07862
9097	4604590	05020	30511
9098	4604590	05020	31027
9099	4604590	07862	30511
9100	4604590	07862	31027
9101	4604590	30511	31027
9102	4616218	01359	15106
9103	4622955	05488	20840
9104	4622955	05488	22443
9105	4622955	05488	23437
9106	4622955	05488	33029
9107	4622955	20840	22443
9108	4622955	20840	23437
9109	4622955	20840	33029
9110	4622955	22443	23437
9111	4622955	22443	33029
9112	4622955	23437	33029
9113	4626939	14573	17764
9114	4626939	14573	30725
9115	4626939	14573	32381
9116	4626939	14573	34985
9117	4626939	14573	36474
9118	4626939	14573	37521
9119	4626939	17764	30725
9120	4626939	17764	32381
9121	4626939	17764	34985
9122	4626939	17764	36474
9123	4626939	17764	37521
9124	4626939	30725	32381
9125	4626939	30725	34985
9126	4626939	30725	36474
9127	4626939	30725	37521
9128	4626939	32381	34985
9129	4626939	32381	36474
9130	4626939	32381	37521
9131	4626939	34985	36474
9132	4626939	34985	37521
9133	4626939	36474	37521
9134	4643543	20272	23005
9135	4653931	03408	05373
9136	4653931	03408	10689
9137	4653931	03408	31151
9138	4653931	05373	10689
9139	4653931	05373	31151
9140	4653931	10689	31151
9141	4660228	01941	03430
9142	4664404	01951	10742
9143	4664404	01951	21312
9144	4664404	10742	21312
9145	4668282	11133	18117
9146	4668282	11133	25841
9147	4668282	11133	30722
9148	4668282	11133	33139
9149	4668282	18117	25841
9150	4668282	18117	30722
9151	4668282	18117	33139
9152	4668282	25841	30722
9153	4668282	25841	33139
9154	4668282	30722	33139
9155	467707	03533	04101
9156	467707	03533	07034
9157	467707	03533	20174
9158	467707	03533	25793
9159	467707	04101	07034
9160	467707	04101	20174
9161	467707	04101	25793
9162	467707	07034	20174
9163	467707	07034	25793
9164	467707	20174	25793
9165	4682617	01639	06989
9166	4682617	01639	09085
9167	4682617	06989	09085
9168	4684209	14970	29486
9169	4711289	10583	10689
9170	4711289	10583	14011
9171	4711289	10583	21581
9172	4711289	10689	14011
9173	4711289	10689	21581
9174	4711289	14011	21581
9175	4727066	09775	15106
9176	4727066	09775	15991
9177	4727066	15106	15991
9178	47308545	11337	20779
9179	4757786	15106	33578
9180	4791631	06989	12688
9181	4791631	06989	29617
9182	4791631	06989	32092
9183	4791631	06989	34502
9184	4791631	06989	39320
9185	4791631	12688	29617
9186	4791631	12688	32092
9187	4791631	12688	34502
9188	4791631	12688	39320
9189	4791631	29617	32092
9190	4791631	29617	34502
9191	4791631	29617	39320
9192	4791631	32092	34502
9193	4791631	32092	39320
9194	4791631	34502	39320
9195	4799572	02114	10268
9196	4799572	02114	15620
9197	4799572	02114	15655
9198	4799572	10268	15620
9199	4799572	10268	15655
9200	4799572	15620	15655
9201	4813652	02114	04634
9202	4813652	02114	05916
9203	4813652	02114	15647
9204	4813652	04634	05916
9205	4813652	04634	15647
9206	4813652	05916	15647
9207	4817434	03937	07254
9208	4817434	03937	09634
9209	4817434	03937	11093
9210	4817434	03937	11892
9211	4817434	03937	15822
9212	4817434	07254	09634
9213	4817434	07254	11093
9214	4817434	07254	11892
9215	4817434	07254	15822
9216	4817434	09634	11093
9217	4817434	09634	11892
9218	4817434	09634	15822
9219	4817434	11093	11892
9220	4817434	11093	15822
9221	4817434	11892	15822
9222	4818458	09775	15106
9223	4818458	09775	15991
9224	4818458	15106	15991
9225	4820601	00357	09085
9226	4820601	00357	15577
9227	4820601	00357	28496
9228	4820601	09085	15577
9229	4820601	09085	28496
9230	4820601	15577	28496
9231	4820825	02887	11725
9232	4830315	05488	20840
9233	4830315	05488	22443
9234	4830315	05488	23437
9235	4830315	05488	33029
9236	4830315	20840	22443
9237	4830315	20840	23437
9238	4830315	20840	33029
9239	4830315	22443	23437
9240	4830315	22443	33029
9241	4830315	23437	33029
9242	4838228	01951	21312
9243	4845396	10742	16422
9244	4845396	10742	21312
9245	4845396	16422	21312
9246	4847188	01951	10742
9247	4847188	01951	19228
9248	4847188	01951	20181
9249	4847188	01951	21312
9250	4847188	10742	19228
9251	4847188	10742	20181
9252	4847188	10742	21312
9253	4847188	19228	20181
9254	4847188	19228	21312
9255	4847188	20181	21312
9256	4851366	10689	24416
9257	4851366	10689	27605
9258	4851366	24416	27605
9259	4864865	01488	03425
9260	4864865	01488	04645
9261	4864865	03425	04645
9262	4873295	04648	06989
9263	4873295	04648	07802
9264	4873295	04648	10511
9265	4873295	04648	36319
9266	4873295	04648	36804
9267	4873295	04648	51349
9268	4873295	06989	07802
9269	4873295	06989	10511
9270	4873295	06989	36319
9271	4873295	06989	36804
9272	4873295	06989	51349
9273	4873295	07802	10511
9274	4873295	07802	36319
9275	4873295	07802	36804
9276	4873295	07802	51349
9277	4873295	10511	36319
9278	4873295	10511	36804
9279	4873295	10511	51349
9280	4873295	36319	36804
9281	4873295	36319	51349
9282	4873295	36804	51349
9283	4875290	09775	15106
9284	4893268	05896	20332
9285	4893268	05896	21307
9286	4893268	20332	21307
9287	4922650	02556	07254
9288	4922650	02556	09634
9289	4922650	02556	26504
9290	4922650	02556	29491
9291	4922650	07254	09634
9292	4922650	07254	26504
9293	4922650	07254	29491
9294	4922650	09634	26504
9295	4922650	09634	29491
9296	4922650	26504	29491
9297	4930127	06989	07737
9298	4930127	06989	09864
9299	4930127	06989	21560
9300	4930127	07737	09864
9301	4930127	07737	21560
9302	4930127	09864	21560
9303	4940548	01074	01467
9304	4940548	01074	02749
9305	4940548	01467	02749
9306	4964627	01851	02017
9307	4964627	01851	14558
9308	4964627	01851	15694
9309	4964627	01851	23452
9310	4964627	02017	14558
9311	4964627	02017	15694
9312	4964627	02017	23452
9313	4964627	14558	15694
9314	4964627	14558	23452
9315	4964627	15694	23452
9316	4967443	01467	02017
9317	4973222	04642	08947
9318	4973222	04642	22616
9319	4973222	04642	24343
9320	4973222	04642	28675
9321	4973222	04642	29816
9322	4973222	04642	35126
9323	4973222	04642	39089
9324	4973222	08947	22616
9325	4973222	08947	24343
9326	4973222	08947	28675
9327	4973222	08947	29816
9328	4973222	08947	35126
9329	4973222	08947	39089
9330	4973222	22616	24343
9331	4973222	22616	28675
9332	4973222	22616	29816
9333	4973222	22616	35126
9334	4973222	22616	39089
9335	4973222	24343	28675
9336	4973222	24343	29816
9337	4973222	24343	35126
9338	4973222	24343	39089
9339	4973222	28675	29816
9340	4973222	28675	35126
9341	4973222	28675	39089
9342	4973222	29816	35126
9343	4973222	29816	39089
9344	4973222	35126	39089
9345	4999194	09775	15106
9346	4999194	09775	30840
9347	4999194	15106	30840
9348	5006433	08302	11536
9349	5006433	08302	16096
9350	5006433	08302	24048
9351	5006433	11536	16096
9352	5006433	11536	24048
9353	5006433	16096	24048
9354	5031194	15106	33578
9355	5060780	13298	13301
9356	5060780	13298	20254
9357	5060780	13298	24091
9358	5060780	13298	24350
9359	5060780	13298	27886
9360	5060780	13298	30722
9361	5060780	13301	20254
9362	5060780	13301	24091
9363	5060780	13301	24350
9364	5060780	13301	27886
9365	5060780	13301	30722
9366	5060780	20254	24091
9367	5060780	20254	24350
9368	5060780	20254	27886
9369	5060780	20254	30722
9370	5060780	24091	24350
9371	5060780	24091	27886
9372	5060780	24091	30722
9373	5060780	24350	27886
9374	5060780	24350	30722
9375	5060780	27886	30722
9376	5061292	05325	06756
9377	5061292	05325	13301
9378	5061292	05325	15476
9379	5061292	05325	15902
9380	5061292	05325	24051
9381	5061292	05325	37386
9382	5061292	05325	51288
9383	5061292	06756	13301
9384	5061292	06756	15476
9385	5061292	06756	15902
9386	5061292	06756	24051
9387	5061292	06756	37386
9388	5061292	06756	51288
9389	5061292	13301	15476
9390	5061292	13301	15902
9391	5061292	13301	24051
9392	5061292	13301	37386
9393	5061292	13301	51288
9394	5061292	15476	15902
9395	5061292	15476	24051
9396	5061292	15476	37386
9397	5061292	15476	51288
9398	5061292	15902	24051
9399	5061292	15902	37386
9400	5061292	15902	51288
9401	5061292	24051	37386
9402	5061292	24051	51288
9403	5061292	37386	51288
9404	50684673	11337	18084
9405	50684673	11337	20779
9406	50684673	18084	20779
9407	5072915	01467	02017
9408	50777857	11337	20779
9409	5103386	09775	15106
9410	5112750	18780	26330
9411	5112750	18780	29915
9412	5112750	26330	29915
9413	512005738	10075	18658
9414	512005738	10075	18669
9415	512005738	10075	18795
9416	512005738	18658	18669
9417	512005738	18658	18795
9418	512005738	18669	18795
9419	512061757	03430	29196
9420	512264760	12266	13159
9421	512264760	12266	15413
9422	512264760	12266	23415
9423	512264760	12266	23428
9424	512264760	12266	28405
9425	512264760	12266	32132
9426	512264760	13159	15413
9427	512264760	13159	23415
9428	512264760	13159	23428
9429	512264760	13159	28405
9430	512264760	13159	32132
9431	512264760	15413	23415
9432	512264760	15413	23428
9433	512264760	15413	28405
9434	512264760	15413	32132
9435	512264760	23415	23428
9436	512264760	23415	28405
9437	512264760	23415	32132
9438	512264760	23428	28405
9439	512264760	23428	32132
9440	512264760	28405	32132
9441	512342333	06969	14655
9442	512342333	06969	29196
9443	512342333	14655	29196
9444	512349753	21897	23596
9445	512349753	21897	30604
9446	512349753	23596	30604
9447	512360253	20272	32704
9448	512429885	03430	25972
9449	512429885	03430	29191
9450	512429885	03430	29196
9451	512429885	25972	29191
9452	512429885	25972	29196
9453	512429885	29191	29196
9454	512436285	20272	32704
9455	5124985	01639	06989
9456	5124985	01639	09085
9457	5124985	06989	09085
9458	512501053	20272	32704
9459	512513341	20272	23005
9460	512516157	14655	20272
9461	512516157	14655	25972
9462	512516157	14655	29196
9463	512516157	14655	36109
9464	512516157	14655	36110
9465	512516157	20272	25972
9466	512516157	20272	29196
9467	512516157	20272	36109
9468	512516157	20272	36110
9469	512516157	25972	29196
9470	512516157	25972	36109
9471	512516157	25972	36110
9472	512516157	29196	36109
9473	512516157	29196	36110
9474	512516157	36109	36110
9475	512523576	12266	13159
9476	512523576	12266	23415
9477	512523576	12266	23428
9478	512523576	12266	28405
9479	512523576	12266	32132
9480	512523576	12266	34480
9481	512523576	13159	23415
9482	512523576	13159	23428
9483	512523576	13159	28405
9484	512523576	13159	32132
9485	512523576	13159	34480
9486	512523576	23415	23428
9487	512523576	23415	28405
9488	512523576	23415	32132
9489	512523576	23415	34480
9490	512523576	23428	28405
9491	512523576	23428	32132
9492	512523576	23428	34480
9493	512523576	28405	32132
9494	512523576	28405	34480
9495	512523576	32132	34480
9496	512554557	14655	25972
9497	512554557	14655	29196
9498	512554557	25972	29196
9499	512610109	04310	20272
9500	512650301	20272	23005
9501	512666173	20272	33266
9502	512666173	20272	35223
9503	512666173	33266	35223
9504	512683056	17808	24635
9505	512695869	04310	20272
9506	512695869	04310	33266
9507	512695869	20272	33266
9508	512739133	14655	22432
9509	512746040	12266	13159
9510	512746040	12266	23415
9511	512746040	12266	23428
9512	512746040	12266	28405
9513	512746040	12266	32132
9514	512746040	12266	34480
9515	512746040	13159	23415
9516	512746040	13159	23428
9517	512746040	13159	28405
9518	512746040	13159	32132
9519	512746040	13159	34480
9520	512746040	23415	23428
9521	512746040	23415	28405
9522	512746040	23415	32132
9523	512746040	23415	34480
9524	512746040	23428	28405
9525	512746040	23428	32132
9526	512746040	23428	34480
9527	512746040	28405	32132
9528	512746040	28405	34480
9529	512746040	32132	34480
9530	512755261	14655	22432
9531	512760376	12266	13159
9532	512760376	12266	23415
9533	512760376	12266	23428
9534	512760376	12266	28405
9535	512760376	12266	32132
9536	512760376	12266	34480
9537	512760376	13159	23415
9538	512760376	13159	23428
9539	512760376	13159	28405
9540	512760376	13159	32132
9541	512760376	13159	34480
9542	512760376	23415	23428
9543	512760376	23415	28405
9544	512760376	23415	32132
9545	512760376	23415	34480
9546	512760376	23428	28405
9547	512760376	23428	32132
9548	512760376	23428	34480
9549	512760376	28405	32132
9550	512760376	28405	34480
9551	512760376	32132	34480
9552	51277057	11337	20779
9553	512822589	20272	35223
9554	512840253	29193	36782
9555	512840253	29193	52790
9556	512840253	36782	52790
9557	512867389	03430	36110
9558	512879421	14655	29196
9559	512879421	14655	36109
9560	512879421	29196	36109
9561	512895549	04310	20272
9562	512895549	04310	35223
9563	512895549	20272	35223
9564	5129049	00032	00213
9565	512956477	03430	36110
9566	512962877	29196	52790
9567	512964413	14655	25972
9568	512964413	14655	29196
9569	512964413	25972	29196
9570	512973373	20272	23005
9571	512973373	20272	35223
9572	512973373	23005	35223
9573	512974397	04310	20272
9574	512974397	04310	35223
9575	512974397	20272	35223
9576	512976701	03430	36110
9577	513006361	28229	34667
9578	513006617	28229	34667
9579	513415554	07799	27849
9580	513415554	07799	28680
9581	513415554	27849	28680
9582	513690242	23005	38806
9583	513727095	12077	33598
9584	513727095	12077	40221
9585	513727095	33598	40221
9586	513756802	10783	23005
9587	5137753	02114	02303
9588	513923959	12077	33598
9589	513923959	12077	40221
9590	513923959	33598	40221
9591	514123639	26119	32493
9592	514123639	26119	33598
9593	514123639	32493	33598
9594	5141422	19293	19505
9595	5141422	19293	33132
9596	5141422	19505	33132
9597	514319991	26119	32493
9598	514319991	26119	33598
9599	514319991	32493	33598
9600	5145433	07083	10483
9601	514744695	07862	30511
9602	514744695	07862	37209
9603	514744695	30511	37209
9604	5154820	05953	09573
9605	516135961	23428	33630
9606	516139289	01941	09775
9607	516139289	01941	15106
9608	516139289	09775	15106
9609	516192025	01931	24049
9610	516275737	17175	17837
9611	516275737	17175	28215
9612	516275737	17837	28215
9613	516310297	12570	17137
9614	516310297	12570	39660
9615	516310297	17137	39660
9616	516320281	12570	17137
9617	516320281	12570	39660
9618	516320281	17137	39660
9619	516369433	11015	17837
9620	516369433	11015	24833
9621	516369433	17837	24833
9622	516611865	08992	17837
9623	517091609	01666	15106
9624	517101081	01666	15106
9625	51728482	01941	08983
9626	51728482	01941	28237
9627	51728482	08983	28237
9628	5178363	32317	35121
9629	5178363	32317	40444
9630	5178363	35121	40444
9631	519323673	19448	27814
9632	519323673	19448	34178
9633	519323673	27814	34178
9634	5222521	05083	09565
9635	5222521	05083	10689
9636	5222521	05083	22591
9637	5222521	09565	10689
9638	5222521	09565	22591
9639	5222521	10689	22591
9640	5222682	05949	06628
9641	5222682	05949	06688
9642	5222682	05949	14079
9643	5222682	05949	17915
9644	5222682	05949	23563
9645	5222682	05949	25379
9646	5222682	05949	33205
9647	5222682	05949	33301
9648	5222682	06628	06688
9649	5222682	06628	14079
9650	5222682	06628	17915
9651	5222682	06628	23563
9652	5222682	06628	25379
9653	5222682	06628	33205
9654	5222682	06628	33301
9655	5222682	06688	14079
9656	5222682	06688	17915
9657	5222682	06688	23563
9658	5222682	06688	25379
9659	5222682	06688	33205
9660	5222682	06688	33301
9661	5222682	14079	17915
9662	5222682	14079	23563
9663	5222682	14079	25379
9664	5222682	14079	33205
9665	5222682	14079	33301
9666	5222682	17915	23563
9667	5222682	17915	25379
9668	5222682	17915	33205
9669	5222682	17915	33301
9670	5222682	23563	25379
9671	5222682	23563	33205
9672	5222682	23563	33301
9673	5222682	25379	33205
9674	5222682	25379	33301
9675	5222682	33205	33301
9676	5227865	02887	04633
9677	5228121	02887	04633
9678	5229850	09775	15106
9679	5230937	00032	00213
9680	5235540	05896	18198
9681	5235540	05896	24057
9682	5235540	18198	24057
9683	5246459	34686	36770
9684	524867097	09744	18866
9685	524867097	09744	19448
9686	524867097	18866	19448
9687	525752089	01467	32029
9688	5258412	10331	13301
9689	5258412	10331	22350
9690	5258412	10331	24091
9691	5258412	10331	27886
9692	5258412	10331	29917
9693	5258412	10331	30270
9694	5258412	10331	30696
9695	5258412	13301	22350
9696	5258412	13301	24091
9697	5258412	13301	27886
9698	5258412	13301	29917
9699	5258412	13301	30270
9700	5258412	13301	30696
9701	5258412	22350	24091
9702	5258412	22350	27886
9703	5258412	22350	29917
9704	5258412	22350	30270
9705	5258412	22350	30696
9706	5258412	24091	27886
9707	5258412	24091	29917
9708	5258412	24091	30270
9709	5258412	24091	30696
9710	5258412	27886	29917
9711	5258412	27886	30270
9712	5258412	27886	30696
9713	5258412	29917	30270
9714	5258412	29917	30696
9715	5258412	30270	30696
9716	5259539	01851	02017
9717	5259539	01851	15694
9718	5259539	01851	20934
9719	5259539	01851	23452
9720	5259539	02017	15694
9721	5259539	02017	20934
9722	5259539	02017	23452
9723	5259539	15694	20934
9724	5259539	15694	23452
9725	5259539	20934	23452
9726	5267994	15106	33578
9727	5280596	05896	24892
9728	5295655	01935	08501
9729	5295655	01935	11973
9730	5295655	08501	11973
9731	5296406	03008	05562
9732	5299226	15106	33578
9733	5311572	02114	04634
9734	5311572	02114	15647
9735	5311572	04634	15647
9736	5323348	03430	04646
9737	5323348	03430	18188
9738	5323348	04646	18188
