	LIST.ID	LIST.BIBL.UT	LIST.BIBL.EID	LIST.BIBL.AC	LIST.BIBL.CI	LIST.BIBL.CIAU	LIST.BIBL.TC	LIST.BIBL.PUBYEAR	LIST.BIBL.AUPUB	LIST.BIBL.TITLE	LIST.BIBL.VOLUME	LIST.BIBL.ISSUE	LIST.BIBL.PAGES	LIST.BIBL.DOI	LIST.SER.ISSN	LIST.SER.OA	LIST.SER.TITLE	LIST.CODES.RSR.VAL	LIST.CODES.RSR.SCI	LIST.CODES.PRJ.VAL	LIST.CODES.PRJ.SCI	LIST.CODES.PRG.VAL	LIST.CODES.PRG.SCI	LIST.CODES.GRP.VAL	LIST.CODES.GRP.SCI	LIST.CODES.ORG.VAL	LIST.CODES.ORG.SCI	LIST.CODES.UNI.VAL	LIST.CODES.UNI.SCI	LIST.CODES.NOR.VAL	LIST.CODES.NOR.SCI	TEME
3947	17634905		2-s2.0-84870470649	6	2	1	8	2012	Shouchuan Hu, Nikolaos S. Papageorgiou	Double resonance for Dirichlet problems with unbounded indefinite potential and combined nonlinearities	Vol. 11	no. 5	str. 2005-2021	10.3934/cpaa.2012.11.2005	1534-0392	sherpa_romeo	Communications on pure and applied analysis	38771	N0101	J1-8131,N1-0064	N01,N0101	P1-0292	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	indefinite and unbounded potential, unique continuation property, double resonance, critical groups, Morse index, mountain pass theorem
3948	17635417		2-s2.0-84960492188	0	2	1	2	2016	Taras O. Banakh, Alex V. Ravsky	Verbal covering properties of topological spaces	NA	NA	Str. 181-205	10.1016/j.topol.2015.12.036	0166-8641	sherpa_romeo	Topology and its Applications	31193	N0102	NA	NA	P1-0292	N01	NA	NA	NA	NA	NA	NA	NA	NA	cardinal topological invariants, covering property, neighborhood assignment, quasi-uniformity, pre-uniformity
3949	17635673		2-s2.0-84960796889	1	1	0.5	2	2016	Dikran N. Dikranjan, Daniele Impieri	On the Borel complexity of characterized subgroups	NA	NA	Str. 372-387	10.1016/j.topol.2015.12.048	0166-8641	sherpa_romeo	Topology and its Applications	28252	N0102	NA	NA	P1-0292	N01	NA	NA	NA	NA	NA	NA	NA	NA	characterized subgroup, compact group, circle group, sequence of characters, sequence of integers, Borel hierarchy, polishable subgroup
3950	17637977		2-s2.0-85021268684	1	0	0	1	2017	Taras O. Banakh, Duîan D. Repovî	Sequential rectifiable spaces of countable cs[ast]-character	Vol. 40	iss. 3	str. 975-993	10.1007/s40840-016-0331-5	0126-6705		Bulletin of the Malaysian Mathematical Society	7083,31193	N0101,N0102	J1-8131,N1-0064,N1-0083	N01,N0101,N0101	P1-0292	N01	0101-001,0588-002,1554-001	N0101,D0103,N01	0101,0510,0588,1554	N01,T0707,D0103,N0201	UNI-001		NA	NA	rectifiable space, sequential space, $k_\omega$-space, cs*-character, topological loop, topological left-loop, topological lop
3951	17638233		2-s2.0-84955469480	4	21	7	25	2016	Alessio Fiscella, Molica Bisci Giovanni, Raffaella Servadei	Bifurcation and multiplicity results for critical nonlocal fractional Laplacian problems	Vol. 140	iss. 1	str. 14-35	10.1016/j.bulsci.2015.10.001	Jul-97	sherpa_romeo	Bulletin des sciences math‘matiques	36991,37689	N0101,N0101	J1-8131,N1-0064	N01,N0101	P1-0292	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	fractional Laplacian, critical nonlinearities, best fractional critical Sobolev constant, variational techniques, integrodifferential operators
3952	17639769		2-s2.0-84957922604	1	0	0	1	2016	Kyle Austin, Çiga Virk	Coarse metric approximation	Vol. 202	NA	str. 194-204	10.1016/j.topol.2016.01.010	0166-8641	sherpa_romeo	Topology and its Applications	26522	N0102	J1-8131,N1-0064	N01,N0101	P1-0292	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	groba struktura, groba n-v-1 preslikava, grobo finitisti”en prostor, metri”na aproksimacija, coarse structure, coarsely n-to-1 maps, large scale finitistic spaces, metric approximation
3953	17641305		2-s2.0-85000751789	5	45	11.25	50	2016	Xiang Mingqi, Molica Bisci Giovanni, Guohua Tian, Binlin Zhang	Infinitely many solutions for the stationary Kirchhoff problems involving the fractional p-Laplacian	Vol. 29	no. 2	str. 357-374	10.1088/0951-7715/29/2/357	0951-7715	sherpa_romeo	Nonlinearity	36991	N0101	J1-8131,N1-0064	N01,N0101	P1-0292	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	fractional p-Laplacian, infinitely many solutions, symmetric mountain pass theorem, genus theory, Kirchhoff-type problem
3954	17641561		2-s2.0-84958770494	1	7	3.5	8	2016	Gy_rgy P˙l Geh‘r, Peter Ñemrl	Isometries of Grassmann spaces	Vol. 270	iss. 4	str. 1585-1601	10.1016/j.jfa.2015.11.018	0022-1236	sherpa_romeo	Journal of functional analysis	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	izometrije, Grassmannovi prostori, projektorji, vrzelna metrika, isometries, Grassmann space, projections, gap metric
3955	17641817		2-s2.0-84957680239	0	1	0.5	1	2016	Maria M_lin, Vicen_iu CENTIU Radulescu	Infinitely many solutions for a nonlinear difference equation with oscillatory nonlinearity	Vol. 65	iss. 1	str. 193-208	10.1007/s11587-016-0260-5	0035-5038	sherpa_romeo	Ricerche di Matematica	29964	N0101	J1-8131,N1-0064	N01,N0101	P1-0292	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	difference equations, discrete Laplacian, oscillatory nonlinearities, variational methods
3956	17642073		2-s2.0-84957840173	1	4	2	5	2016	Maurizio Imbesi, Molica Bisci Giovanni	Discrete elliptic Dirichlet problems and nonlinear algebraic systems	Vol. 13	iss. 1	str. 263-278	10.1007/s00009-014-0490-2	1660-5446	sherpa_romeo	Mediterranean journal of mathematics	36991	N0101	J1-8131,N1-0064	N01,N0101	P1-0292	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	discrete nonlinear boundary value problems, algebraic systems, infinitely many solutions, difference eqautions
3957	17643353		2-s2.0-84957434564	0	3	1	3	2016	Dikran N. Dikranjan, Dmitri B. Shakhmatov, Jan Spÿv˙k	Direct sums and products in topological groups and vector spaces	Vol. 437	iss. 2	str. 1257-1282	10.1016/j.jmaa.2016.01.037	0022-247X	sherpa_romeo	Journal of mathematical analysis and applications	28252	N0102	NA	NA	P1-0292	N01	NA	NA	NA	NA	NA	NA	NA	NA	matematika, topoloîki vektorski prostori, topoloîke grupe, mathematics, topological groups, topological vector spaces, infinite direct sum, infinite direct product, topologically independent set, absolutely (Cauchy) summable set
3958	17644377		2-s2.0-84964904077	2	2	1	4	2016	Bor Plestenjak, Michiel E. Hochstenbach	Roots of bivariate polynomial systems via determinantal representations	Vol. 38	no. 2	str. A765-A788	10.1137/140983847	1064-8275	sherpa_romeo	SIAM journal on scientific computing	15136	N0105	J1-8132,J7-8279	N0104,D	P1-0294	N07	0101-002,1554-001	N0103,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	sistem dveh polinomov dveh spremenljivk, determinantna upodobitev, dvoparametri”ni problem lastnih vrednosti, polinomski dvoparametri”ni problem lastnih vrednosti, system of bivariate polynomial equations, determinantal representation, two-parameter eigenvalue problem, polynomial two-parameter eigenvalue problem
3959	17644633		2-s2.0-84963680114	6	10	3.33	16	2016	Vesna Andova, Frantiîek Kardoî, Riste Ñkrekovski	Mathematical aspects of fullerenes	Vol. 11	no. 2	str. 353-379	NA	1855-3966		Ars mathematica contemporanea	15518,36412	N0105,N0105	J1-8130	N0105	P1-0383	N07	0101-001,1554-001,2784-002,2790-001	N0101,N01,T,N03	0101,0510,1554,1988,2784,2790	N01,T0707,N0201,N,N,N01	UNI-001,UNI-004		NA	NA	fulereni, kubi”ni grafi, ravninski grafi, topoloîki indeksi, fullerene, cubic graph, planar graph, topological indices
3960	17647193		2-s2.0-84979524740	3	3	1.5	6	2016	Leszek Gasi„ski, Nikolaos S. Papageorgiou	Positive solutions for the generalized nonlinear logistic equations	Vol. 59	no. 1	str. 73-86	10.4153/CMB-2015-064-8	Aug-95	sherpa_romeo	Canadian mathematical bulletin	38771	N0101	J1-8131,N1-0064	N01,N0101	P1-0292	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	positive solution, bifurcation type result, strong comparison principle, nonlinear regularity, nonlinear maximum principle
3961	17647449		2-s2.0-85011945256	0	1	0.5	1	2016	Ajda Foîner, Bojan Kuzma	Preserving zeros of Lie product on alternate matrices	Vol. 4	iss. 1	str. 80-100	10.1515/spma-2016-0009	2300-7451		Special matrices	18893,23005	N0101,N01	J1-8133	N0104	P1-0222,P1-0285	N01,N01	0101-001,1612-001,1669-001,2629-002,2790-001,7097-001	N0101,D0201,N,T01,N03,D04	0101,1612,1669,1988,2629,2790,7097	N01,D0201,N,N,D02,N01,D04	UNI-004		NA	NA	alternirajo”e matrike, Liejev produkt, sploîni ohranjevalci, alternate matrix, Lie product, general preserver
3962	17647705		2-s2.0-84961927101	0	5	1.67	5	2016	Martin Knor, Riste Ñkrekovski, Aleksandra Tepeh	Digraphs with large maximum Wiener index	Vol. 284	NA	str. 260-267	10.1016/j.amc.2016.03.007	0096-3003	sherpa_romeo	Applied mathematics and computation	15518,23904,36238	N0105,N0104,N0105	J1-8130	N0105	P1-0383	N07	0101-001,0796-012,1554-001,2784-002,2790-001	N0101,N0105,N01,T,N03	0101,0510,0552,0796,1554,1988,2784,2790	N01,T0707,D03,T03,N0201,N,N,N01	UNI-001,UNI-002,UNI-004		NA	NA	Wienerjev indeks, usmerjeni graf, povpre”na razdalja, omreñja, Wiener index, directed graph, average distance, networks
3963	17648729		2-s2.0-84961637117	0	1	0.5	1	2017	Marko Kandi“, Klemen Ñivic	On the positive commutator in the radical	Vol. 21	iss. 1	str. 99-111	10.1007/s11117-016-0409-1	1385-1292	sherpa_romeo	Positivity	28585,29584	N0104,N0101	J1-8132,J1-8133,N1-0061	N0104,N0104,N0104	P1-0222	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	pozitivni komutatorji, pozitivni kompaktni operatorji, invariantni podprostori, radikal, positive commutators, positive compact operators, invariant subspaces, radical
3964	17651545		2-s2.0-84961391904	0	4	2	4	2016	Alexandru Krist˙ly, Duîan D. Repovî	Quantitative Rellich inequalities on Finsler-Hadamard manifolds	no. 6	art. ID 1650020	17 str.	10.1142/S0219199716500206	0219-1997	sherpa_romeo	Communications in contemporary mathematics	7083	N0101	J1-8131,N1-0064,N1-0083	N01,N0101,N0101	P1-0292	N01	0101-001,0588-002,1554-001	N0101,D0103,N01	0101,0510,0588,1554	N01,T0707,D0103,N0201	UNI-001		NA	NA	Rellich inequality, Finsler-Hadamard manifold, Finsler-Laplace operato, curvature
3965	17652057		2-s2.0-84968623985	1	0	0	1	2016	Taras O. Banakh, Duîan D. Repovî	Classifying homogeneous ultrametric spaces up to coarse equivalence	Vol. 144	no. 2	str. 189-202	10.4064/cm6697-9-2015	0010-1354	sherpa_romeo	Colloquium mathematicum	7083,31193	N0101,N0102	J1-8131,N1-0064,N1-0083	N01,N0101,N0101	P1-0292	N01	0101-001,0588-002,1554-001	N0101,D0103,N01	0101,0510,0588,1554	N01,T0707,D0103,N0201	UNI-001		NA	NA	ultrametric space, isometrically homogeneous metric space, coarse equivalence
3966	17652313		2-s2.0-84962069206	0	0	0	0	2017	Duîan D. Repovî, Mikhail V. Zaicev	Identities of graded simple algebras	Vol. 65	iss. 1	str. 44-57	10.1080/03081087.2016.1167160	0308-1087	sherpa_romeo	Linear and Multilinear Algebra	7083	N0101	J1-8131,N1-0064,N1-0083	N01,N0101,N0101	P1-0292	N01	0101-001,0588-002,1554-001	N0101,D0103,N01	0101,0510,0588,1554	N01,T0707,D0103,N0201	UNI-001		NA	NA	polynomial identities, graded algebras, codimensions, exponential growth
3967	17652569		2-s2.0-84991720605	0	0	0	0	2016	Giuseppina Barletta, Giuseppina D°Aguﬁ, Nikolaos S. Papageorgiou	Nonlinear nonhomogeneous periodic problems	iss. 2	art. 18	str. 1-23	10.1007/s00030-016-0356-3	1021-9722	sherpa_romeo	NoDEA	38771	N0101	J1-8131,N1-0064	N01,N0101	P1-0292	N01	0101-001	N0101	101	N01	NA	NA	NA	NA	constant sign solutions, extremal solutions, nodal solutions, nonlinear maximum principle, critical groups
3968	17654361		2-s2.0-84901855979	1	0	0	1	2014	Maria Lucia Sampoli, Alessandra Sestini, Gaîper Jakli”, Emil Çagar	A theoretical analysis of an improved rational scheme for spherical camera motions	NA	NA	Str. 442-455	10.1007/978-3-642-54382-1_25	0302-9743	sherpa_romeo	Lecture notes in computer science	19886,20271	N0103,N01	J1-9104	N01	P1-0288,P1-0294	N01,N07	0101-001,0101-002,0792-014,1554-001,1669-001	N0101,N0103,N0101,N01,N	0101,0510,0792,1554,1669,1988	N01,T0707,T01,N0201,N,N	UNI-001,UNI-004		NA	NA	camera-orientation, spherical motion, rotation-minimizing frame, directed frame, Hermite interpolation
3969	17654617		2-s2.0-84946827519	0	0	0	0	2015	Gaîper Jakli”, Tadej Kandu”	Hermite and Lagrange interpolation in R[sup]d by G[sup]1 cubic splines with small strain energy	Vol. 23	iss. 3	str. 257-270	10.1515/jnma-2015-0017	1570-2820	sherpa_romeo	Journal of numerical mathematics	20271,3277	N01,N0702	NA	NA	P1-0294	N07	0101-002,0792-014,1669-001	N0103,N0101,N	0101,0510,0792,1669,1988	N01,T0707,T01,N,N	UNI-001,UNI-004		NA	NA	numeri”na analiza, Hermiteova interpolacija, Lagrangeova interpolacija, kubi”ni zlepek, minimizacija, numerical analysis, Hermite interpolation, Lagrange interpolation, cubic spline curve, energy minimisation
3970	17654873		2-s2.0-84948138138	1	4	4	5	2016	Gaîper Jakli”	Uniform approximation of a circle by a parametric polynomial curve	Vol. 41	NA	str. 36-46	10.1016/j.cagd.2015.10.004	0167-8396	sherpa_romeo	Computer Aided Geometric Design	20271	N01	NA	NA	P1-0294	N07	0101-002,0792-014,1669-001	N0103,N0101,N	0101,0510,0792,1669,1988	N01,T0707,T01,N,N	UNI-001,UNI-004		NA	NA	numerical analysis, parametric polynomial, circle, approximation, radial error
3971	17662297		2-s2.0-84962690375	1	0	0	1	2016	Primoñ Poto”nik, Pablo Spiga, Gabriel Verret	Groups of order at most 6,000 generated by two elements, one of which is an involution, and related structures	NA	NA	Str. 273-286	10.1007/978-3-319-30451-9_14	2194-1009			18838,28586	N0104,N0104	J1-9187,J7-8279	N07,D	P1-0285,P1-0294	N01,N07	0101-002,1554-001	N0103,N01	0101,0510,1554	N01,T0707,N0201	UNI-001,UNI-004		NA	NA	grupe, grafi, zemljevidi, simetrija, groups, graphs, maps, symmetry
3972	17663321		2-s2.0-84937605710	0	3	3	3	2016	Bor Plestenjak	Numerical methods for nonlinear two-parameter eigenvalue problems	Vol. 56	iss. 1	str. 241-262	10.1007/s10543-015-0566-9	Jun-35	sherpa_romeo	BIT Numerical Mathematics	15136	N0105	J1-8132,J7-8279	N0104,D	P1-0294	N07	0101-002,1554-001	N0103,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	nelinearni dvoparametri”ni problem lastnih vrednost, nelinearni problem lastnih vrednosti, inverzna iteracija, inverzna iteracija z residuali, zaporedna linearna aproksimacija, Jacobi-Davidsonova metoda, diferencialna ena”ba s ”asovnimi zamiki, nonlinear two-parameter eigenvalue problem, nonlinear eigenvalue problem, inverse iteration, residual inverse iteration, successive linear approximation, Jacobi-Davidson method, delay-differential equations
3973	17664089		2-s2.0-84977616297	1	5	5	6	2017	Karin Cvetko-Vah	On skew Heyting algebras	Vol. 12	no. 1	str. 37-50	NA	1855-3966		Ars mathematica contemporanea	20267	N01	NA	NA	P1-0222	N01	1554-001	N01	510,1554	T0707,N0201	UNI-001		NA	NA	poîevna mreña, Heytingova algebra, nekomutativna algebra, intuicionisti”na logika, skew lattices, Heyting algebras, non-commutative algebra, intuitionistic logic
3974	17665369		2-s2.0-84963603760	1	3	1.5	4	2016	Boîtjan Gabrovîek, Enrico Manfredi	On the Seifert fibered space link group	Vol. 206	NA	str. 255-275	10.1016/j.topol.2016.03.020	0166-8641	sherpa_romeo	Topology and its Applications	29631	N0102	J1-8131,N1-0064,N1-0071,N1-0083	N01,N0101,N0103,N0101	P1-0292	N01	0101-001,0782-036,1554-001	N0101,N01,N01	0101,0510,0782,1554	N01,T0707,T13,N0201	UNI-001		NA	NA	matematika, topologija, vozli, spleti, Seifertovi vlaknati prostori, grupa vozla, prva homoloîka grupa, topology, knots, links, Seifert fibered spaces, knot group, first homology group, twisted Alexander polynomial
3975	17665881		2-s2.0-84961806925	0	0	0	0	2016	Marcin Anholcer, Sylwia A. Cichacz, Iztok Peterin	Spectra of graphs and closed distance magic labelings	NA	NA	Str. 1915-1923	10.1016/j.disc.2015.12.025	0012-365X	sherpa_romeo	Discrete Mathematics	20839	N0105	J1-9109	N01	P1-0297	N01	0101-001,0796-012	N0101,N0105	0101,0552,0796	N01,D03,T03	UNI-002		NA	NA	zaprti razdaljno ”arobni grafi, spekter grafa, krepki produkt grafov, closed distance magic graphs, graph spectrum, strong product of graphs
3976	17666137		2-s2.0-84971342955	2	3	0.99	5	2016	Sandi Klavñar, Gaîper Koîmrlj, Simon Schmidt	On graphs with small game domination number	Vol. 10	no. 1	str. 30-45	10.2298/AADM160207003K	1452-8630		Applicable analysis and discrete mathematics	5949,3475	N0105,N0105	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,1554-001,2547-003,2975-002	N0101,N01,N01,N0105	0101,0510,0552,1554,2547,2975	N01,T0707,D03,N0201,N,N	UNI-001,UNI-002		NA	NA	dominacijska igra, igralno dominacijsko îtevilo, premer, gamburger, domination game, game domination number, diameter
3977	17667929		2-s2.0-84969700146	0	0	0	0	2016	Janko Bra”i”, Cristina Diogo	Operators with a given part of the numerical range	Vol. 66	no. 1	str. 275-280	10.1515/ms-2015-0134	0139-9918	sherpa_romeo	Mathematica slovaca	19511	N0101	NA	NA	P2-0268	T16	1555-005	T0402	510,1555	T0707,N06	UNI-001		NA	NA	matematika, teorija operatorjev, numeri”ni zaklad vrednosti, Hildebrandtov izrek, mathematics, operator theory, numerical range, Hildebrandt's theorem
3978	17668185		2-s2.0-84961999803	0	0	0	0	2016	Igor Klep, Scott A. Mccullough, Christopher S. Nelson	On trace-convex noncommutative polynomials	Vol. 65	iss. 1	str. 131-146	10.1307/mmj/1457101814	0026-2285		Michigan mathematical journal	22353	N0104	J1-8132,N1-0057	N0104,N0103	P1-0222	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	free real algebraic geometry, free convexity, trace, sum of squares, noncommutative polynomial, commutator, free analysis
3979	17668441		2-s2.0-84949844690	0	0	0	0	2016	Aljañ Zalar	Matrix Fej‘r-Riesz theorem with gaps	Vol. 220	iss. 7	str. 2533-2548	10.1016/j.jpaa.2015.11.018	0022-4049	sherpa_romeo	Journal of Pure and Applied Algebra	36360	N0104	J1-8132	N0104	P1-0288	N01	0101-001,1539-012,1554-001	N0101,N0104,N01	0101,0510,1539,1554	N01,T0707,T0705,N0201	UNI-001		NA	NA	pozitivni polinomi, matri”ni polinomi, predureditve, Nichtnegativstellensatz, realna algebrai”na geometrija, positive polynomials, matrix polynomials, preorderings, real algebraic geometry
3980	17668697		2-s2.0-84954160129	0	3	3	3	2016	Daniel Eremita	Functional identities in upper triangular matrix rings	Vol. 493	NA	str. 580-605	10.1016/j.laa.2015.12.022	0024-3795	sherpa_romeo	Linear Algebra and its Applications	19550	N01	J1-8133	N0104	P1-0288	N01	0101-001,2547-003	N0101,N01	0101,0552,2547	N01,D03,N	UNI-002		NA	NA	zgoraj trikotni matri”ni kolobar, funkcijska identiteta, d-prosta podmnoñica, upper triangular matrix ring, functional identity, d-free subset
3981	17668953		2-s2.0-84926144547	0	3	3	3	2016	Dominik Benkovi”	Jordan [sigma]-derivations of triangular algebras	Vol. 64	no. 2	str. 143-155	10.1080/03081087.2015.1027646	0308-1087	sherpa_romeo	Linear and Multilinear Algebra	19551	N0104	J1-8133	N0104	P1-0288	N01	0101-001,2547-003	N0101,N01	0101,0552,2547	N01,D03,N	UNI-002		NA	NA	jordansko <U+25AB>$\sigma$<U+25AB>-odvajanje, <U+25AB>$\sigma$<U+25AB>-odvajanje, odvajanje, trikotna algebra, Jordan <U+25AB>$\sigma$<U+25AB>-derivation, <U+25AB>$\sigma$<U+25AB>-derivation, derivation, triangular algebra
3982	17670233		2-s2.0-84958817376	4	4	1.33	8	2016	Boîtjan Breîar, Michael A. Henning, Douglas F. Rall	Total dominating sequences in graphs	Vol. 339	iss. 6	str. 1665-1676	10.1016/j.disc.2016.01.017	0012-365X	sherpa_romeo	Discrete Mathematics	17005	N0105	J1-9109	N01	P1-0297	N01	0101-001,2547-003	N0101,N01	0101,0552,2547	N01,D03,N	UNI-002		NA	NA	matematika, teorija grafov, celotna dominacija, povezavno pokritje, Grundyjevo celotno dominantno îtevilo, mathematics, graph theory, total domination, edge cover, Grundy total domination number
3983	17670745		2-s2.0-84949987042	0	1	0.33	1	2016	Richard H. Hammack, Wilfried Imrich, Sandi Klavñar	Edge-transitive products	Vol. 43	iss. 4	str. 837-850	10.1007/s10801-015-0660-8	0925-9899	sherpa_romeo	Journal of algebraic combinatorics	5949,11754	N0105,X	J1-8130,J1-9109	N0105,N01	P1-0297	N01	0101-001,1554-001,2547-003	N0101,N01,N01	0101,0510,0552,1554,2547	N01,T0707,D03,N0201,N	UNI-001,UNI-002		NA	NA	matematika, teorija grafov, povezavno-tranzitivni grafi, vozliî”no-tranzitivni grafi, produkti grafov, mathematics, graph theory, edge-transitive graphs, vertex-transitive graphs, graph products
3984	17671001		2-s2.0-84994803293	1	7	2.33	8	2016	Molica Bisci Giovanni, Duîan D. Repovî, Raffaella Servadei	Nontrivial solutions of superlinear nonlocal problems	Vol. 28	iss. 6	str. 1095-1110	10.1515/forum-2015-0204	0933-7741	sherpa_romeo	Forum mathematicum	07083,36991,37689	N0101,N0101,N0101	J1-8131,N1-0064,N1-0083	N01,N0101,N0101	P1-0292	N01	0101-001,0588-002,1554-001	N0101,D0103,N01	0101,0510,0588,1554	N01,T0707,D0103,N0201	UNI-001		NA	NA	fractional Laplacian, nonlocal problems, variational method, Fountain theorem, integrodifferential operator, superlinear nonlinearities
3985	17671257		2-s2.0-85027948992	0	5	2.5	5	2016	Wen ling Huang, Peter Ñemrl	The optimal version of Hua's fundamental theorem of geometry of square matrices - the low dimensional case	Vol. 498	NA	str. 21-57	10.1016/j.laa.2014.08.014	0024-3795	sherpa_romeo	Linear Algebra and its Applications	5953	N01	J1-8133,N1-0061	N0104,N0104	P1-0288	N01	0101-001,1554-001	N0101,N01	0101,0510,1554	N01,T0707,N0201	UNI-001		NA	NA	ohranjevalci sosednosti, matrike nad poljubnimi obsegi, geometrija matrik, adjacency preserving map, matrix over a division ring, geometry of matrices
